date,region,cum_cases,cum_deaths
2020-10-22,Navarra,28215,677
2020-10-23,Navarra,28726,683
2020-10-24,Navarra,29462,685
2020-10-25,Navarra,29981,688
2020-10-26,Navarra,30591,692
2020-10-27,Navarra,31132,701
2020-10-28,Navarra,31714,706
2020-10-29,Navarra,32370,709
2020-10-30,Navarra,32971,716
2020-10-31,Navarra,33417,720
2020-11-01,Navarra,33950,723
2020-11-02,Navarra,34402,733
2020-11-03,Navarra,34755,740
2020-11-04,Navarra,35192,744
2020-11-05,Navarra,35546,750
2020-11-06,Navarra,35882,759
2020-11-07,Navarra,36139,764
2020-11-08,Navarra,36328,771
2020-11-09,Navarra,36563,774
2020-11-10,Navarra,36824,785
2020-11-11,Navarra,37076,790
2020-11-12,Navarra,37310,793
2020-11-13,Navarra,37530,795
2020-11-14,Navarra,37681,803
2020-11-15,Navarra,37824,808
2020-11-16,Navarra,37972,814
2020-11-17,Navarra,38132,823
2020-11-18,Navarra,38272,834
2020-11-19,Navarra,38443,835
2020-11-20,Navarra,38582,845
2020-11-21,Navarra,38668,854
2020-11-22,Navarra,38785,860
2020-11-23,Navarra,38938,864
2020-11-24,Navarra,39045,868
2020-11-25,Navarra,39187,874
2020-11-26,Navarra,39351,880
2020-11-27,Navarra,39458,885
2020-11-28,Navarra,39529,888
2020-11-29,Navarra,39615,893
2020-11-30,Navarra,39693,897
2020-12-01,Navarra,39770,899
2020-12-02,Navarra,39889,905
2020-12-03,Navarra,39971,908
2020-12-04,Navarra,40078,912
2020-12-05,Navarra,40150,914
2020-12-06,Navarra,40236,920
2020-12-07,Navarra,40303,921
2020-12-08,Navarra,40391,921
2020-12-09,Navarra,40483,925
2020-12-10,Navarra,40596,927
2020-12-11,Navarra,40701,930
2020-12-12,Navarra,40796,933
2020-12-13,Navarra,40864,937
2020-12-14,Navarra,40972,940
2020-12-15,Navarra,41068,941
2020-12-16,Navarra,41194,941
2020-12-17,Navarra,41259,944
2020-12-18,Navarra,41358,951
2020-12-19,Navarra,41430,957
2020-12-20,Navarra,41486,958
2020-12-21,Navarra,41566,958
2020-12-22,Navarra,41644,960
2020-12-23,Navarra,41770,963
2020-12-24,Navarra,41873,964
2020-12-25,Navarra,41956,967
2020-12-26,Navarra,42029,967
2020-12-27,Navarra,42090,968
2020-12-28,Navarra,42201,970
2020-12-29,Navarra,42337,972
2020-12-30,Navarra,42482,974
2020-12-31,Navarra,42628,979
2020-01-01,No consta,0,0
2020-01-02,No consta,0,0
2020-01-03,No consta,0,0
2020-01-04,No consta,0,0
2020-01-05,No consta,0,0
2020-01-06,No consta,0,0
2020-01-07,No consta,0,0
2020-01-08,No consta,0,0
2020-01-09,No consta,0,0
2020-01-10,No consta,0,0
2020-01-11,No consta,0,0
2020-01-12,No consta,0,0
2020-01-13,No consta,0,0
2020-01-14,No consta,0,0
2020-01-15,No consta,0,0
2020-01-16,No consta,0,0
2020-01-17,No consta,0,0
2020-01-18,No consta,0,0
2020-01-19,No consta,0,0
2020-01-20,No consta,0,0
2020-01-21,No consta,0,0
2020-01-22,No consta,0,0
2020-01-23,No consta,0,0
2020-01-24,No consta,0,0
2020-01-25,No consta,0,0
2020-01-26,No consta,0,0
2020-01-27,No consta,0,0
2020-01-28,No consta,0,0
2020-01-29,No consta,0,0
2020-01-30,No consta,0,0
2020-01-31,No consta,0,0
2020-02-01,No consta,0,0
2020-02-02,No consta,0,0
2020-02-03,No consta,0,0
2020-02-04,No consta,0,0
2020-02-05,No consta,0,0
2020-02-06,No consta,0,0
2020-02-07,No consta,0,0
2020-02-08,No consta,0,0
2020-02-09,No consta,0,0
2020-02-10,No consta,0,0
2020-02-11,No consta,0,0
2020-02-12,No consta,0,0
2020-02-13,No consta,0,0
2020-02-14,No consta,0,0
2020-02-15,No consta,0,0
2020-02-16,No consta,0,0
2020-02-17,No consta,0,0
2020-02-18,No consta,0,0
2020-02-19,No consta,0,0
2020-02-20,No consta,0,0
2020-02-21,No consta,0,0
2020-02-22,No consta,0,0
2020-02-23,No consta,0,0
2020-02-24,No consta,0,0
2020-02-25,No consta,0,0
2020-02-26,No consta,0,0
2020-02-27,No consta,0,0
2020-02-28,No consta,0,0
2020-02-29,No consta,0,0
2020-03-01,No consta,0,0
2020-03-02,No consta,0,0
2020-03-03,No consta,1,0
2020-03-04,No consta,1,0
2020-03-05,No consta,3,0
2020-03-06,No consta,3,0
2020-03-07,No consta,4,0
2020-03-08,No consta,4,0
2020-03-09,No consta,6,0
2020-03-10,No consta,24,0
2020-03-11,No consta,38,1
2020-03-12,No consta,64,1
2020-03-13,No consta,118,1
2020-03-14,No consta,157,1
2020-03-15,No consta,236,1
2020-03-16,No consta,333,1
2020-03-17,No consta,435,1
2020-03-18,No consta,566,2
2020-03-19,No consta,738,4
2020-03-20,No consta,902,4
2020-03-21,No consta,1021,7
2020-03-22,No consta,1123,8
2020-03-23,No consta,1288,9
2020-03-24,No consta,1485,9
2020-03-25,No consta,1632,14
2020-03-26,No consta,1815,17
2020-03-27,No consta,1957,23
2020-03-28,No consta,2112,24
2020-03-29,No consta,2220,30
2020-03-30,No consta,2356,33
2020-03-31,No consta,2501,39
2020-04-01,No consta,2627,43
2020-04-02,No consta,2722,54
2020-04-03,No consta,2826,59
2020-04-04,No consta,2897,64
2020-04-05,No consta,2942,67
2020-04-06,No consta,3031,72
2020-04-07,No consta,3117,76
2020-04-08,No consta,3278,81
2020-04-09,No consta,3381,87
2020-04-10,No consta,3487,91
2020-04-11,No consta,3557,98
2020-04-12,No consta,3583,104
2020-04-13,No consta,3640,106
2020-04-14,No consta,3757,107
2020-04-15,No consta,3872,107
2020-04-16,No consta,3970,108
2020-04-17,No consta,4103,110
2020-04-18,No consta,4213,114
2020-04-19,No consta,4307,117
2020-04-20,No consta,4435,119
2020-04-21,No consta,4596,123
2020-04-22,No consta,4815,123
2020-04-23,No consta,4923,125
2020-04-24,No consta,5112,130
2020-04-25,No consta,5184,131
2020-04-26,No consta,5236,131
2020-04-27,No consta,5301,131
2020-04-28,No consta,5368,132
2020-04-29,No consta,5427,134
2020-04-30,No consta,5483,136
2020-05-01,No consta,5512,138
2020-05-02,No consta,5531,139
2020-05-03,No consta,5540,141
2020-05-04,No consta,5575,145
2020-05-05,No consta,5604,147
2020-05-06,No consta,5630,150
2020-05-07,No consta,5657,152
2020-05-08,No consta,5683,154
2020-05-09,No consta,5694,155
2020-05-10,No consta,5698,156
2020-05-11,No consta,5698,158
2020-05-12,No consta,5698,163
2020-05-13,No consta,5698,164
2020-05-14,No consta,5698,164
2020-05-15,No consta,5699,167
2020-05-16,No consta,5700,167
2020-05-17,No consta,5700,168
2020-05-18,No consta,5701,168
2020-05-19,No consta,5703,168
2020-05-20,No consta,5703,169
2020-05-21,No consta,5703,171
2020-05-22,No consta,5705,173
2020-05-23,No consta,5707,173
2020-05-24,No consta,5707,173
2020-05-25,No consta,5708,173
2020-05-26,No consta,5709,176
2020-05-27,No consta,5709,176
2020-05-28,No consta,5710,176
2020-05-29,No consta,5711,176
2020-05-30,No consta,5712,176
2020-05-31,No consta,5712,177
2020-06-01,No consta,5712,177
2020-06-02,No consta,5712,178
2020-06-03,No consta,5713,178
2020-06-04,No consta,5713,178
2020-06-05,No consta,5714,179
2020-06-06,No consta,5714,179
2020-06-07,No consta,5714,180
2020-06-08,No consta,5714,181
2020-06-09,No consta,5714,182
2020-06-10,No consta,5715,182
2020-06-11,No consta,5715,182
2020-06-12,No consta,5716,182
2020-06-13,No consta,5716,182
2020-06-14,No consta,5716,183
2020-06-15,No consta,5716,184
2020-06-16,No consta,5717,184
2020-06-17,No consta,5717,185
2020-06-18,No consta,5717,185
2020-06-19,No consta,5717,185
2020-06-20,No consta,5717,186
2020-06-21,No consta,5717,186
2020-06-22,No consta,5719,186
2020-06-23,No consta,5719,186
2020-06-24,No consta,5720,186
2020-06-25,No consta,5721,186
2020-06-26,No consta,5721,186
2020-06-27,No consta,5722,186
2020-06-28,No consta,5723,186
2020-06-29,No consta,5723,186
2020-06-30,No consta,5725,186
2020-07-01,No consta,5726,186
2020-07-02,No consta,5726,186
2020-07-03,No consta,5726,186
2020-07-04,No consta,5727,186
2020-07-05,No consta,5727,186
2020-07-06,No consta,5729,186
2020-07-07,No consta,5730,186
2020-07-08,No consta,5730,186
2020-07-09,No consta,5731,186
2020-07-10,No consta,5735,186
2020-07-11,No consta,5735,186
2020-07-12,No consta,5737,186
2020-07-13,No consta,5743,186
2020-07-14,No consta,5749,186
2020-07-15,No consta,5750,186
2020-07-16,No consta,5752,186
2020-07-17,No consta,5760,186
2020-07-18,No consta,5767,186
2020-07-19,No consta,5768,186
2020-07-20,No consta,5771,186
2020-07-21,No consta,5774,186
2020-07-22,No consta,5776,186
2020-07-23,No consta,5778,186
2020-07-24,No consta,5781,186
2020-07-25,No consta,5783,186
2020-07-26,No consta,5787,186
2020-07-27,No consta,5792,186
2020-07-28,No consta,5796,186
2020-07-29,No consta,5801,186
2020-07-30,No consta,5816,186
2020-07-31,No consta,5847,186
2020-08-01,No consta,5861,186
2020-08-02,No consta,5871,186
2020-08-03,No consta,5882,186
2020-08-04,No consta,5897,186
2020-08-05,No consta,5915,186
2020-08-06,No consta,5939,186
2020-08-07,No consta,5988,186
2020-08-08,No consta,6031,186
2020-08-09,No consta,6055,186
2020-08-10,No consta,6084,186
2020-08-11,No consta,6139,187
2020-08-12,No consta,6199,187
2020-08-13,No consta,6288,188
2020-08-14,No consta,6375,188
2020-08-15,No consta,6416,188
2020-08-16,No consta,6469,188
2020-08-17,No consta,6492,188
2020-08-18,No consta,6569,188
2020-08-19,No consta,6626,188
2020-08-20,No consta,6697,188
2020-08-21,No consta,6769,188
2020-08-22,No consta,6812,188
2020-08-23,No consta,6855,188
2020-08-24,No consta,6905,188
2020-08-25,No consta,6961,188
2020-08-26,No consta,7045,188
2020-08-27,No consta,7134,188
2020-08-28,No consta,7232,188
2020-08-29,No consta,7300,188
2020-08-30,No consta,7360,188
2020-08-31,No consta,7402,188
2020-09-01,No consta,7446,188
2020-09-02,No consta,7496,188
2020-09-03,No consta,7571,188
2020-09-04,No consta,7656,188
2020-09-05,No consta,7725,188
2020-09-06,No consta,7763,188
2020-09-07,No consta,7795,188
2020-09-08,No consta,7874,188
2020-09-09,No consta,7937,188
2020-09-10,No consta,8020,188
2020-09-11,No consta,8093,188
2020-09-12,No consta,8153,190
2020-09-13,No consta,8191,191
2020-09-14,No consta,8232,191
2020-09-15,No consta,8281,191
2020-09-16,No consta,8345,192
2020-09-17,No consta,8402,192
2020-09-18,No consta,8463,192
2020-09-19,No consta,8491,192
2020-09-20,No consta,8527,192
2020-09-21,No consta,8578,192
2020-09-22,No consta,8621,192
2020-09-23,No consta,8674,192
2020-09-24,No consta,8727,192
2020-09-25,No consta,8771,192
2020-09-26,No consta,8800,193
2020-09-27,No consta,8824,194
2020-09-28,No consta,8851,195
2020-09-29,No consta,8892,195
2020-09-30,No consta,8958,195
2020-10-01,No consta,9032,195
2020-10-02,No consta,9069,195
2020-10-03,No consta,9121,195
2020-10-04,No consta,9177,195
2020-10-05,No consta,9219,196
2020-10-06,No consta,9273,196
2020-10-07,No consta,9358,197
2020-10-08,No consta,9477,198
2020-10-09,No consta,9582,198
2020-10-10,No consta,9662,198
2020-10-11,No consta,9712,198
2020-10-12,No consta,9756,199
2020-10-13,No consta,9827,201
2020-10-14,No consta,9989,201
2020-10-15,No consta,10113,201
2020-10-16,No consta,10236,201
2020-10-17,No consta,10347,201
2020-10-18,No consta,10456,203
2020-10-19,No consta,10578,204
2020-10-20,No consta,10730,205
2020-10-21,No consta,10871,208
2020-10-22,No consta,11039,208
2020-10-23,No consta,11198,211
2020-10-24,No consta,11305,213
2020-10-25,No consta,11377,214
2020-10-26,No consta,11479,215
2020-10-27,No consta,11600,217
2020-10-28,No consta,11733,220
2020-10-29,No consta,11893,220
2020-10-30,No consta,12022,221
2020-10-31,No consta,12150,223
2020-11-01,No consta,12234,226
2020-11-02,No consta,12359,226
2020-11-03,No consta,12498,230
2020-11-04,No consta,12671,233
2020-11-05,No consta,12816,234
2020-11-06,No consta,12957,236
2020-11-07,No consta,13035,236
2020-11-08,No consta,13096,236
2020-11-09,No consta,13185,236
2020-11-10,No consta,13288,238
2020-11-11,No consta,13417,241
2020-11-12,No consta,13558,243
2020-11-13,No consta,13663,246
2020-11-14,No consta,13757,247
2020-11-15,No consta,13801,248
2020-11-16,No consta,13868,252
2020-11-17,No consta,13980,255
2020-11-18,No consta,14053,257
2020-11-19,No consta,14124,259
2020-11-20,No consta,14187,263
2020-11-21,No consta,14242,266
2020-11-22,No consta,14272,267
2020-11-23,No consta,14309,268
2020-11-24,No consta,14349,269
2020-11-25,No consta,14389,270
2020-11-26,No consta,14435,272
2020-11-27,No consta,14467,276
2020-11-28,No consta,14494,278
2020-11-29,No consta,14512,278
2020-11-30,No consta,14532,279
2020-12-01,No consta,14561,280
2020-12-02,No consta,14591,281
2020-12-03,No consta,14615,282
2020-12-04,No consta,14641,286
2020-12-05,No consta,14661,286
2020-12-06,No consta,14664,287
2020-12-07,No consta,14689,287
2020-12-08,No consta,14713,287
2020-12-09,No consta,14739,287
2020-12-10,No consta,14767,287
2020-12-11,No consta,14797,288
2020-12-12,No consta,14815,288
2020-12-13,No consta,14820,288
2020-12-14,No consta,14839,288
2020-12-15,No consta,14866,289
2020-12-16,No consta,14896,289
2020-12-17,No consta,14915,289
2020-12-18,No consta,14957,289
2020-12-19,No consta,14984,290
2020-12-20,No consta,15005,290
2020-12-21,No consta,15043,290
2020-12-22,No consta,15072,291
2020-12-23,No consta,15121,291
2020-12-24,No consta,15154,294
2020-12-25,No consta,15177,294
2020-12-26,No consta,15205,294
2020-12-27,No consta,15226,295
2020-12-28,No consta,15280,296
2020-12-29,No consta,15357,297
2020-12-30,No consta,15469,297
2020-12-31,No consta,15518,297
2020-01-01,País Vasco,0,0
2020-01-02,País Vasco,0,0
2020-01-03,País Vasco,0,0
2020-01-04,País Vasco,0,0
2020-01-05,País Vasco,0,0
2020-01-06,País Vasco,0,0
2020-01-07,País Vasco,0,0
2020-01-08,País Vasco,0,0
2020-01-09,País Vasco,0,0
2020-01-10,País Vasco,0,0
2020-01-11,País Vasco,0,0
2020-01-12,País Vasco,0,0
2020-01-13,País Vasco,0,0
2020-01-14,País Vasco,0,0
2020-01-15,País Vasco,0,0
2020-01-16,País Vasco,0,0
2020-01-17,País Vasco,0,0
2020-01-18,País Vasco,0,0
2020-01-19,País Vasco,0,0
2020-01-20,País Vasco,0,0
2020-01-21,País Vasco,0,0
2020-01-22,País Vasco,0,0
2020-01-23,País Vasco,0,0
2020-01-24,País Vasco,0,0
2020-01-25,País Vasco,0,0
2020-01-26,País Vasco,0,0
2020-01-27,País Vasco,0,0
2020-01-28,País Vasco,0,0
2020-01-29,País Vasco,0,0
2020-01-30,País Vasco,0,0
2020-01-31,País Vasco,0,0
2020-02-01,País Vasco,0,0
2020-02-02,País Vasco,0,0
2020-02-03,País Vasco,0,0
2020-02-04,País Vasco,0,0
2020-02-05,País Vasco,0,0
2020-02-06,País Vasco,0,0
2020-02-07,País Vasco,0,0
2020-02-08,País Vasco,0,0
2020-02-09,País Vasco,0,0
2020-02-10,País Vasco,0,0
2020-02-11,País Vasco,0,0
2020-02-12,País Vasco,0,0
2020-02-13,País Vasco,0,0
2020-02-14,País Vasco,0,0
2020-02-15,País Vasco,0,0
2020-02-16,País Vasco,0,0
2020-02-17,País Vasco,0,0
2020-02-18,País Vasco,0,0
2020-02-19,País Vasco,0,0
2020-02-20,País Vasco,0,0
2020-02-21,País Vasco,0,0
2020-02-22,País Vasco,0,0
2020-02-23,País Vasco,0,0
2020-02-24,País Vasco,0,0
2020-02-25,País Vasco,0,0
2020-02-26,País Vasco,0,0
2020-02-27,País Vasco,1,0
2020-02-28,País Vasco,1,0
2020-02-29,País Vasco,1,0
2020-03-01,País Vasco,2,0
2020-03-02,País Vasco,5,0
2020-03-03,País Vasco,9,0
2020-03-04,País Vasco,14,1
2020-03-05,País Vasco,35,1
2020-03-06,País Vasco,60,1
2020-03-07,País Vasco,94,2
2020-03-08,País Vasco,140,4
2020-03-09,País Vasco,188,6
2020-03-10,País Vasco,263,6
2020-03-11,País Vasco,336,11
2020-03-12,País Vasco,418,14
2020-03-13,País Vasco,522,20
2020-03-14,País Vasco,623,22
2020-03-15,País Vasco,722,36
2020-03-16,País Vasco,824,41
2020-03-17,País Vasco,1019,52
2020-03-18,País Vasco,1247,71
2020-03-19,País Vasco,1513,87
2020-03-20,País Vasco,1843,103
2020-03-21,País Vasco,2162,124
2020-03-22,País Vasco,2477,145
2020-03-23,País Vasco,2829,162
2020-03-24,País Vasco,3408,187
2020-03-25,País Vasco,4124,222
2020-03-26,País Vasco,4745,248
2020-03-27,País Vasco,5251,280
2020-03-28,País Vasco,5827,316
2020-03-29,País Vasco,6074,355
2020-03-30,País Vasco,6402,396
2020-03-31,País Vasco,6985,438
2020-04-01,País Vasco,7468,481
2020-04-02,País Vasco,7958,514
2020-04-03,País Vasco,8383,564
2020-04-04,País Vasco,8684,615
2020-04-05,País Vasco,8881,661
2020-04-06,País Vasco,9125,712
2020-04-07,País Vasco,9549,759
2020-04-08,País Vasco,9868,798
2020-04-09,País Vasco,10151,847
2020-04-10,País Vasco,10438,885
2020-04-11,País Vasco,10590,927
2020-04-12,País Vasco,10754,959
2020-04-13,País Vasco,10928,1004
2020-04-14,País Vasco,11122,1036
2020-04-15,País Vasco,11324,1065
2020-04-16,País Vasco,11537,1092
2020-04-17,País Vasco,11665,1123
2020-04-18,País Vasco,11815,1149
2020-04-19,País Vasco,11876,1172
2020-04-20,País Vasco,11944,1187
2020-04-21,País Vasco,12080,1215
2020-04-22,País Vasco,12196,1229
2020-04-23,País Vasco,12351,1245
2020-04-24,País Vasco,12492,1258
2020-04-25,País Vasco,12560,1273
2020-04-26,País Vasco,12609,1282
2020-04-27,País Vasco,12678,1295
2020-04-28,País Vasco,12739,1313
2020-04-29,País Vasco,12827,1321
2020-04-30,País Vasco,12963,1331
2020-05-01,País Vasco,13012,1343
2020-05-02,País Vasco,13055,1354
2020-05-03,País Vasco,13071,1366
2020-05-04,País Vasco,13109,1378
2020-05-05,País Vasco,13152,1387
2020-05-06,País Vasco,13190,1392
2020-05-07,País Vasco,13247,1402
2020-05-08,País Vasco,13320,1411
2020-05-09,País Vasco,13357,1418
2020-05-10,País Vasco,13371,1423
2020-05-11,País Vasco,13411,1431
2020-05-12,País Vasco,13449,1439
2020-05-13,País Vasco,13494,1440
2020-05-14,País Vasco,13527,1443
2020-05-15,País Vasco,13558,1448
2020-05-16,País Vasco,13575,1456
2020-05-17,País Vasco,13587,1458
2020-05-18,País Vasco,13617,1464
2020-05-19,País Vasco,13643,1468
2020-05-20,País Vasco,13671,1472
2020-05-21,País Vasco,13695,1476
2020-05-22,País Vasco,13720,1483
2020-05-23,País Vasco,13732,1486
2020-05-24,País Vasco,13735,1495
2020-05-25,País Vasco,13747,1498
2020-05-26,País Vasco,13773,1501
2020-05-27,País Vasco,13796,1503
2020-05-28,País Vasco,13809,1507
2020-05-29,País Vasco,13825,1513
2020-05-30,País Vasco,13837,1517
2020-05-31,País Vasco,13841,1519
2020-06-01,País Vasco,13856,1522
2020-06-02,País Vasco,13882,1527
2020-06-03,País Vasco,13897,1529
2020-06-04,País Vasco,13907,1534
2020-06-05,País Vasco,13926,1538
2020-06-06,País Vasco,13938,1542
2020-06-07,País Vasco,13952,1544
2020-06-08,País Vasco,13977,1546
2020-06-09,País Vasco,14007,1547
2020-06-10,País Vasco,14033,1550
2020-06-11,País Vasco,14052,1552
2020-06-12,País Vasco,14083,1552
2020-06-13,País Vasco,14103,1554
2020-06-14,País Vasco,14119,1554
2020-06-15,País Vasco,14143,1554
2020-06-16,País Vasco,14176,1554
2020-06-17,País Vasco,14208,1554
2020-06-18,País Vasco,14230,1555
2020-06-19,País Vasco,14256,1555
2020-06-20,País Vasco,14274,1555
2020-06-21,País Vasco,14289,1555
2020-06-22,País Vasco,14307,1555
2020-06-23,País Vasco,14327,1556
2020-06-24,País Vasco,14352,1556
2020-06-25,País Vasco,14372,1557
2020-06-26,País Vasco,14392,1557
2020-06-27,País Vasco,14408,1557
2020-06-28,País Vasco,14421,1558
2020-06-29,País Vasco,14433,1559
2020-06-30,País Vasco,14456,1559
2020-07-01,País Vasco,14471,1561
2020-07-02,País Vasco,14491,1561
2020-07-03,País Vasco,14517,1561
2020-07-04,País Vasco,14539,1561
2020-07-05,País Vasco,14552,1561
2020-07-06,País Vasco,14583,1561
2020-07-07,País Vasco,14631,1561
2020-07-08,País Vasco,14681,1561
2020-07-09,País Vasco,14712,1561
2020-07-10,País Vasco,14753,1561
2020-07-11,País Vasco,14791,1561
2020-07-12,País Vasco,14820,1562
2020-07-13,País Vasco,14862,1562
2020-07-14,País Vasco,14928,1563
2020-07-15,País Vasco,14997,1563
2020-07-16,País Vasco,15087,1563
2020-07-17,País Vasco,15226,1563
2020-07-18,País Vasco,15449,1563
2020-07-19,País Vasco,15579,1563
2020-07-20,País Vasco,15686,1563
2020-07-21,País Vasco,15821,1563
2020-07-22,País Vasco,15973,1563
2020-07-23,País Vasco,16110,1563
2020-07-24,País Vasco,16244,1563
2020-07-25,País Vasco,16425,1563
2020-07-26,País Vasco,16517,1563
2020-07-27,País Vasco,16656,1563
2020-07-28,País Vasco,16804,1563
2020-07-29,País Vasco,17011,1563
2020-07-30,País Vasco,17221,1564
2020-07-31,País Vasco,17433,1565
2020-08-01,País Vasco,17645,1566
2020-08-02,País Vasco,17800,1566
2020-08-03,País Vasco,18017,1566
2020-08-04,País Vasco,18267,1567
2020-08-05,País Vasco,18607,1567
2020-08-06,País Vasco,19042,1568
2020-08-07,País Vasco,19451,1569
2020-08-08,País Vasco,19794,1571
2020-08-09,País Vasco,20159,1572
2020-08-10,País Vasco,20452,1573
2020-08-11,País Vasco,20855,1575
2020-08-12,País Vasco,21425,1576
2020-08-13,País Vasco,21933,1576
2020-08-14,País Vasco,22475,1578
2020-08-15,País Vasco,23096,1579
2020-08-16,País Vasco,23511,1579
2020-08-17,País Vasco,23814,1580
2020-08-18,País Vasco,24346,1581
2020-08-19,País Vasco,24944,1585
2020-08-20,País Vasco,25665,1588
2020-08-21,País Vasco,26268,1592
2020-08-22,País Vasco,26945,1597
2020-08-23,País Vasco,27403,1601
2020-08-24,País Vasco,27822,1607
2020-08-25,País Vasco,28442,1612
2020-08-26,País Vasco,29206,1622
2020-08-27,País Vasco,29987,1624
2020-08-28,País Vasco,30886,1632
2020-08-29,País Vasco,31566,1638
2020-08-30,País Vasco,31990,1641
2020-08-31,País Vasco,32459,1645
2020-09-01,País Vasco,33049,1654
2020-09-02,País Vasco,33670,1661
2020-09-03,País Vasco,34396,1669
2020-09-04,País Vasco,35175,1676
2020-09-05,País Vasco,35803,1686
2020-09-06,País Vasco,36324,1692
2020-09-07,País Vasco,36739,1700
2020-09-08,País Vasco,37431,1709
2020-09-09,País Vasco,38091,1714
2020-09-10,País Vasco,38726,1722
2020-09-11,País Vasco,39447,1731
2020-09-12,País Vasco,39977,1741
2020-09-13,País Vasco,40282,1748
2020-09-14,País Vasco,40596,1758
2020-09-15,País Vasco,41077,1770
2020-09-16,País Vasco,41701,1784
2020-09-17,País Vasco,42249,1808
2020-09-18,País Vasco,42860,1817
2020-09-19,País Vasco,43342,1827
2020-09-20,País Vasco,43743,1833
2020-09-21,País Vasco,44095,1839
2020-09-22,País Vasco,44549,1847
2020-09-23,País Vasco,45100,1860
2020-09-24,País Vasco,45509,1867
2020-09-25,País Vasco,45937,1878
2020-09-26,País Vasco,46441,1883
2020-09-27,País Vasco,46814,1888
2020-09-28,País Vasco,47131,1895
2020-09-29,País Vasco,47593,1905
2020-09-30,País Vasco,48015,1913
2020-10-01,País Vasco,48453,1916
2020-10-02,País Vasco,48906,1923
2020-10-03,País Vasco,49249,1928
2020-10-04,País Vasco,49548,1932
2020-10-05,País Vasco,49912,1938
2020-10-06,País Vasco,50365,1944
2020-10-07,País Vasco,50850,1946
2020-10-08,País Vasco,51348,1955
2020-10-09,País Vasco,51978,1966
2020-10-10,País Vasco,52592,1972
2020-10-11,País Vasco,52991,1977
2020-10-12,País Vasco,53556,1982
2020-10-13,País Vasco,54023,1991
2020-10-14,País Vasco,54728,1997
2020-10-15,País Vasco,55602,2001
2020-10-16,País Vasco,56516,2010
2020-10-17,País Vasco,57321,2022
2020-10-18,País Vasco,58011,2033
2020-10-19,País Vasco,58705,2038
2020-10-20,País Vasco,59600,2042
2020-10-21,País Vasco,60672,2048
2020-10-22,País Vasco,61942,2057
2020-10-23,País Vasco,63204,2065
2020-10-24,País Vasco,64268,2074
2020-10-25,País Vasco,65261,2083
2020-10-26,País Vasco,66305,2091
2020-10-27,País Vasco,67540,2096
2020-10-28,País Vasco,68857,2110
2020-10-29,País Vasco,70276,2118
2020-10-30,País Vasco,71837,2128
2020-10-31,País Vasco,73025,2133
2020-11-01,País Vasco,74025,2142
2020-11-02,País Vasco,75211,2157
2020-11-03,País Vasco,76649,2179
2020-11-04,País Vasco,78138,2189
2020-11-05,País Vasco,79700,2198
2020-11-06,País Vasco,81165,2209
2020-11-07,País Vasco,82428,2218
2020-11-08,País Vasco,83612,2237
2020-11-09,País Vasco,84878,2244
2020-11-10,País Vasco,86311,2260
2020-11-11,País Vasco,87718,2281
2020-11-12,País Vasco,89169,2301
